Tl1,Src1,Dst1,Protocol1,dure1,moy1,length1,DIS1,DIO1,DAO1,dure2,moy2,length2,DIS2,DIO2,DAO2,on,tx,rx,int,x,y,rank,attack,class
63.965458,10,8,1,0.076,0.000,0,0,0,0,0.076,0.024,1824,0,0,24,5.58,3.66,0.14,0.36,-39.30,66.43,2,oui,version
64.999345,11,0,1,0.703,0.000,0,0,0,0,0.703,0.210,15960,0,0,210,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
66.572772,11,0,1,0.527,0.000,0,0,0,0,0.527,0.045,3420,0,0,45,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
67.791627,34,99,1,0.228,0.000,0,0,0,0,0.228,0.090,8730,0,90,0,5.69,3.76,0.17,0.67,15.40,23.77,1,oui,version
70.947075,34,0,1,0.100,0.000,0,0,0,0,0.100,0.031,2356,0,0,31,5.69,3.76,0.17,0.67,15.40,23.77,1,oui,version
72.997058,34,0,1,0.994,0.000,0,0,0,0,0.994,0.074,5624,0,0,74,5.69,3.76,0.17,0.67,15.40,23.77,1,oui,version
73.996691,11,0,1,0.996,0.000,0,0,0,0,0.996,0.284,21584,0,0,284,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
74.296587,11,0,1,0.297,0.000,0,0,0,0,0.297,0.086,6536,0,0,86,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
75.997758,11,0,1,0.946,0.000,0,0,0,0,0.946,0.273,20748,0,0,273,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
76.946853,11,0,1,0.939,0.000,0,0,0,0,0.939,0.064,4864,0,0,64,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
79.63404,31,99,1,0.441,0.000,0,0,0,0,0.441,0.129,11226,39,90,0,0.79,0.14,0.00,0.07,75.28,75.17,2,oui,version
81.575152,11,0,1,0.355,0.000,0,0,0,0,0.355,0.103,7828,0,0,103,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
83.823503,11,0,1,0.251,0.000,0,0,0,0,0.251,0.074,5624,0,0,74,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
83.080416,11,99,1,0.078,0.000,0,0,0,0,0.078,0.019,1843,0,19,0,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
84.45,11,0,1,0.030,0.000,0,0,0,0,0.030,0.010,760,0,0,10,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
85.573718,11,0,1,0.023,0.000,0,0,0,0,0.023,0.008,608,0,0,8,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
88.900178,11,99,1,0.711,0.000,0,0,0,0,0.711,0.090,8730,0,90,0,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
89.826134,34,0,1,0.673,0.000,0,0,0,0,0.673,0.195,14820,0,0,195,5.69,3.76,0.17,0.67,15.40,23.77,1,oui,version
90.9966,11,0,1,0.946,0.000,0,0,0,0,0.946,0.273,20748,0,0,273,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
91.948167,11,0,1,0.941,0.000,0,0,0,0,0.941,0.219,16644,0,0,219,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
91.627565,10,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,5.58,3.66,0.14,0.36,-39.30,66.43,2,oui,version
92.947436,11,0,1,0.901,0.000,0,0,0,0,0.901,0.036,2736,0,0,36,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
94.574146,11,0,1,0.030,0.000,0,0,0,0,0.030,0.010,760,0,0,10,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
95.94783,11,0,1,0.899,0.000,0,0,0,0,0.899,0.022,1672,0,0,22,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
95.86097,34,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,5.69,3.76,0.17,0.67,15.40,23.77,1,oui,version
96.824176,11,0,1,0.276,0.000,0,0,0,0,0.276,0.017,1292,0,0,17,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
96.393802,11,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,9.93,6.32,0.29,1.49,-33.00,-33.20,1,oui,version
97.447868,34,0,1,0.100,0.000,0,0,0,0,0.100,0.031,2356,0,0,31,5.69,3.76,0.17,0.67,15.40,23.77,1,oui,version
99.521579,10,8,1,0.520,0.000,0,0,0,0,0.520,0.151,11476,0,0,151,5.58,3.66,0.14,0.36,-39.30,66.43,2,oui,version
0.124658,10,99,1,0.125,0.039,2496,39,0,0,0.000,0.000,0,0,0,0,5.61,3.27,0.20,1.13,-56.40,-15.70,2,oui,version
0.822846,11,99,1,0.125,0.039,2496,39,0,0,0.000,0.000,0,0,0,0,9.21,5.92,0.31,1.30,56.86,48.74,2,oui,version
10.012863,10,99,1,0.009,0.003,291,0,3,0,0.000,0.000,0,0,0,0,5.61,3.27,0.20,1.13,-56.40,-15.70,2,oui,version
10.992199,11,13,1,0.991,0.080,6710,0,30,50,0.000,0.000,0,0,0,0,9.21,5.92,0.31,1.30,56.86,48.74,2,oui,version
10.853035,17,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,3.48,1.74,0.16,0.68,105.90,-14.60,2,oui,version
10.548019,34,99,1,0.548,0.050,4262,0,22,28,0.093,0.029,2204,0,0,29,18.06,13.27,0.16,3.39,24.37,-17.20,1,oui,version
100.671938,11,13,1,0.376,0.110,8360,0,0,110,0.997,0.066,5016,0,0,66,7.68,4.50,0.37,1.44,56.86,48.74,2,oui,version
100.997895,17,5,1,0.726,0.209,15884,0,0,209,0.229,0.068,5168,0,0,68,5.84,3.50,0.25,1.18,105.90,-14.60,2,oui,version
100.859679,34,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
101.014466,17,5,1,0.013,0.005,380,0,0,5,0.984,0.280,21280,0,0,280,5.84,3.50,0.25,1.18,105.90,-14.60,2,oui,version
102.919672,11,13,1,0.663,0.192,14592,0,0,192,0.000,0.000,0,0,0,0,7.68,4.50,0.37,1.44,56.86,48.74,2,oui,version
102.611275,17,5,1,0.399,0.117,8892,0,0,117,0.103,0.032,2432,0,0,32,5.84,3.50,0.25,1.18,105.90,-14.60,2,oui,version
102.797377,34,0,1,0.594,0.171,12996,0,0,171,0.047,0.015,1140,0,0,15,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
103.96563,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.25,4.30,0.28,1.52,-56.40,-15.70,2,oui,version
104.952769,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.68,4.50,0.37,1.44,56.86,48.74,2,oui,version
106.741609,17,99,1,0.694,0.058,5038,0,30,28,0.396,0.116,8816,0,0,116,5.84,3.50,0.25,1.18,105.90,-14.60,2,oui,version
107.614608,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.25,4.30,0.28,1.52,-56.40,-15.70,2,oui,version
107.99792,11,13,1,0.286,0.083,6308,0,0,83,0.441,0.079,6004,0,0,79,7.68,4.50,0.37,1.44,56.86,48.74,2,oui,version
107.9989,34,99,1,0.117,0.028,2716,0,28,0,0.432,0.100,10200,0,100,0,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
108.044429,11,13,1,0.043,0.014,1064,0,0,14,0.771,0.352,26752,0,0,352,7.68,4.50,0.37,1.44,56.86,48.74,2,oui,version
109.673233,34,0,1,0.093,0.029,2204,0,0,29,0.539,0.154,11704,0,0,154,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
11.425913,10,16,1,0.110,0.034,2584,0,0,34,0.000,0.000,0,0,0,0,5.61,3.27,0.20,1.13,-56.40,-15.70,2,oui,version
111.687684,11,99,1,0.126,0.030,2910,0,30,0,0.289,0.086,6536,0,0,86,7.68,4.50,0.37,1.44,56.86,48.74,2,oui,version
111.364748,17,5,1,0.093,0.029,2204,0,0,29,0.123,0.038,2888,0,0,38,5.84,3.50,0.25,1.18,105.90,-14.60,2,oui,version
113.462927,17,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,5.84,3.50,0.25,1.18,105.90,-14.60,2,oui,version
113.996917,34,0,1,0.849,0.237,18306,0,14,223,0.037,0.010,760,0,0,10,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
114.298323,34,99,1,0.297,0.045,3756,0,16,29,0.010,0.004,304,0,0,4,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
118.351784,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.68,4.50,0.37,1.44,56.86,48.74,2,oui,version
118.422896,34,0,1,0.349,0.101,7676,0,0,101,0.037,0.012,912,0,0,12,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
119.750296,34,0,1,0.426,0.060,5190,0,30,30,0.784,0.143,10868,0,0,143,11.51,7.59,0.21,2.53,24.37,-17.20,1,oui,version
121.223983,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
121.997315,17,99,1,0.293,0.060,5190,0,30,30,0.020,0.007,532,0,0,7,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
122.117371,17,5,1,0.117,0.034,2584,0,0,34,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
122.547408,34,0,1,0.093,0.029,2204,0,0,29,0.256,0.076,5776,0,0,76,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
123.997542,34,0,1,0.290,0.043,3268,0,0,43,0.268,0.013,988,0,0,13,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
124.763136,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
124.500221,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
124.79576,34,0,1,0.795,0.186,14136,0,0,186,0.096,0.030,2280,0,0,30,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
125.658171,17,99,1,0.126,0.030,2910,0,30,0,0.236,0.070,5320,0,0,70,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
125.976868,34,0,1,0.774,0.059,5114,0,30,29,0.053,0.017,1292,0,0,17,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
126.334131,11,33,1,0.120,0.030,3060,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
126.617585,17,5,1,0.096,0.030,2280,0,0,30,0.396,0.116,8816,0,0,116,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
127.173538,34,0,1,0.100,0.031,2356,0,0,31,0.037,0.012,912,0,0,12,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
128.296036,34,0,1,0.096,0.030,2280,0,0,30,0.033,0.011,836,0,0,11,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
13.996919,17,5,1,0.216,0.064,4864,0,0,64,0.123,0.038,2888,0,0,38,3.48,1.74,0.16,0.68,105.90,-14.60,2,oui,version
13.992483,34,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,18.06,13.27,0.16,3.39,24.37,-17.20,1,oui,version
131.569926,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
131.799972,34,99,1,0.707,0.089,7394,0,30,59,0.434,0.065,4940,0,0,65,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
132.63047,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
133.939612,17,99,1,0.126,0.030,2910,0,30,0,0.017,0.006,456,0,0,6,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
134.999939,17,5,1,0.093,0.029,2204,0,0,29,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
134.297377,34,0,1,0.093,0.029,2204,0,0,29,0.156,0.046,3496,0,0,46,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
135.240236,17,5,1,0.237,0.068,5168,0,0,68,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
137.999909,17,5,1,0.993,0.285,21660,0,0,285,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
138.481835,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
138.429911,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
138.089571,17,5,1,0.086,0.027,2052,0,0,27,0.023,0.008,608,0,0,8,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
139.218779,34,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
14.997018,10,16,1,0.090,0.028,2128,0,0,28,0.329,0.096,7296,0,0,96,5.61,3.27,0.20,1.13,-56.40,-15.70,2,oui,version
14.997102,17,5,1,0.997,0.231,17556,0,0,231,0.000,0.000,0,0,0,0,3.48,1.74,0.16,0.68,105.90,-14.60,2,oui,version
140.798073,10,16,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
140.353621,17,99,1,0.126,0.030,2910,0,30,0,0.056,0.018,1368,0,0,18,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
142.734559,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
143.996657,10,99,1,0.078,0.019,1843,0,19,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
144.044333,10,99,1,0.043,0.011,1067,0,11,0,0.058,0.015,1530,0,15,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
144.789357,34,99,1,0.126,0.030,2910,0,30,0,0.095,0.005,380,0,0,5,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
145.998275,34,0,1,0.058,0.015,1530,0,15,0,0.037,0.012,912,0,0,12,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
146.47402,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
146.998644,17,99,1,0.091,0.022,2134,0,22,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
146.04808,34,0,1,0.046,0.012,1224,0,12,0,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
147.033308,17,99,1,0.030,0.008,776,0,8,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
147.297469,34,0,1,0.096,0.030,2280,0,0,30,0.113,0.035,2660,0,0,35,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
148.797744,34,0,1,0.080,0.025,1900,0,0,25,0.090,0.028,2128,0,0,28,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
149.321392,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
15.42518,10,16,1,0.425,0.112,9240,0,28,84,0.000,0.000,0,0,0,0,5.61,3.27,0.20,1.13,-56.40,-15.70,2,oui,version
15.694926,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,9.21,5.92,0.31,1.30,56.86,48.74,2,oui,version
15.170411,17,5,1,0.170,0.050,3800,0,0,50,0.819,0.188,19176,0,188,0,3.48,1.74,0.16,0.68,105.90,-14.60,2,oui,version
150.236427,17,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
150.422134,34,0,1,0.093,0.029,2204,0,0,29,0.023,0.008,608,0,0,8,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
152.997268,34,0,1,0.611,0.056,4886,0,30,26,0.116,0.036,2736,0,0,36,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
153.047134,34,0,1,0.047,0.015,1140,0,0,15,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
154.750223,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
156.770897,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
156.296584,34,0,1,0.096,0.030,2280,0,0,30,0.162,0.049,3724,0,0,49,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
157.423903,34,0,1,0.100,0.031,2356,0,0,31,0.010,0.004,304,0,0,4,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
158.997498,34,99,1,0.022,0.006,582,0,6,0,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
159.859787,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
159.295913,34,99,1,0.294,0.053,4532,0,24,29,0.030,0.010,760,0,0,10,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
161.681773,17,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
162.920973,34,0,1,0.096,0.030,2280,0,0,30,0.143,0.042,3192,0,0,42,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
163.996935,17,99,1,0.035,0.009,873,0,9,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
164.770897,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
164.087927,17,99,1,0.087,0.021,2037,0,21,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
164.999599,34,99,1,0.000,0.001,97,0,1,0,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
165.125305,34,99,1,0.121,0.029,2813,0,29,0,0.826,0.237,18012,0,0,237,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
166.297744,34,0,1,0.093,0.029,2204,0,0,29,0.163,0.048,3648,0,0,48,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
167.789284,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
167.866884,17,5,1,0.126,0.039,2964,0,0,39,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
167.996963,34,0,1,0.047,0.015,1140,0,0,15,0.010,0.004,304,0,0,4,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
168.046768,34,0,1,0.046,0.015,1140,0,0,15,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
17.80938,10,99,1,0.126,0.030,2910,0,30,0,0.150,0.044,3344,0,0,44,5.61,3.27,0.20,1.13,-56.40,-15.70,2,oui,version
17.999054,17,5,1,0.608,0.164,13094,0,30,134,0.000,0.000,0,0,0,0,3.48,1.74,0.16,0.68,105.90,-14.60,2,oui,version
17.800491,34,0,1,0.087,0.022,2244,0,22,0,0.616,0.178,13528,0,0,178,18.06,13.27,0.16,3.39,24.37,-17.20,1,oui,version
170.99923,10,99,1,0.104,0.025,2425,0,25,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
170.548324,34,0,1,0.100,0.031,2356,0,0,31,0.103,0.032,2432,0,0,32,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
171.020897,10,99,1,0.017,0.005,485,0,5,0,0.066,0.017,1734,0,17,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
172.611336,17,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
172.98468,34,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
173.797926,34,0,1,0.594,0.058,4408,0,0,58,0.611,0.054,4104,0,0,54,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
174.903107,17,5,1,0.437,0.047,3572,0,0,47,0.013,0.005,380,0,0,5,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
174.796096,34,0,1,0.096,0.030,2280,0,0,30,0.010,0.004,304,0,0,4,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
175.356835,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
175.742555,17,5,1,0.047,0.015,1140,0,0,15,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
175.92256,34,0,1,0.345,0.060,4560,0,0,60,0.348,0.034,2584,0,0,34,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
176.148661,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
178.996166,11,99,1,0.043,0.011,1067,0,11,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
178.798723,17,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
178.998335,34,0,1,0.241,0.054,4104,0,0,54,0.003,0.002,152,0,0,2,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
179.078546,11,99,1,0.078,0.019,1843,0,19,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
179.796341,34,0,1,0.795,0.218,17198,0,30,188,0.046,0.015,1140,0,0,15,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
18.619019,17,5,1,0.617,0.178,13528,0,0,178,0.000,0.000,0,0,0,0,3.48,1.74,0.16,0.68,105.90,-14.60,2,oui,version
180.615815,17,5,1,0.470,0.136,10336,0,0,136,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
180.999008,34,0,1,0.920,0.256,19456,0,0,256,0.036,0.012,912,0,0,12,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
181.99685,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
181.296005,34,0,1,0.294,0.085,6460,0,0,85,0.466,0.135,10260,0,0,135,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
182.173843,34,0,1,0.100,0.031,2356,0,0,31,0.037,0.012,912,0,0,12,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
184.29866,34,0,1,0.220,0.059,4484,0,0,59,0.040,0.013,988,0,0,13,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
185.992035,17,5,1,0.541,0.072,6102,0,30,42,0.196,0.058,4408,0,0,58,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
185.804983,34,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
186.687684,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
187.544333,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
187.548323,34,0,1,0.291,0.084,6384,0,0,84,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
19.616823,11,99,1,0.126,0.030,2910,0,30,0,0.986,0.162,12312,0,0,162,9.21,5.92,0.31,1.30,56.86,48.74,2,oui,version
190.929909,11,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
190.673721,34,0,1,0.113,0.035,2660,0,0,35,0.410,0.118,8968,0,0,118,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
192.998884,34,0,1,0.745,0.086,7166,0,30,56,0.409,0.050,3800,0,0,50,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
193.048721,34,0,1,0.047,0.015,1140,0,0,15,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
194.544335,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
196.996807,11,99,1,0.091,0.022,2134,0,22,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
196.114748,17,5,1,0.073,0.023,1748,0,0,23,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
196.671432,34,0,1,0.110,0.034,2584,0,0,34,0.007,0.003,228,0,0,3,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
197.031473,11,99,1,0.030,0.008,776,0,8,0,0.000,0.000,0,0,0,0,7.85,4.80,0.34,1.44,56.86,48.74,2,oui,version
197.923477,34,0,1,0.597,0.131,9956,0,0,131,0.269,0.029,2204,0,0,29,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
199.998573,17,5,1,0.633,0.060,5022,0,22,38,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
199.898743,34,0,1,0.323,0.060,5190,0,30,30,0.473,0.030,2280,0,0,30,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
20.261397,34,0,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,18.06,13.27,0.16,3.39,24.37,-17.20,1,oui,version
200.03324,17,99,1,0.030,0.008,776,0,8,0,0.946,0.273,20748,0,0,273,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
200.923904,34,0,1,0.845,0.205,15580,0,0,205,0.996,0.029,2204,0,0,29,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
201.674087,34,0,1,0.174,0.051,3876,0,0,51,0.287,0.083,6308,0,0,83,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
202.520897,10,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,7.15,4.30,0.26,1.49,-56.40,-15.70,2,oui,version
202.999739,34,0,1,0.050,0.016,1216,0,0,16,0.096,0.030,2280,0,0,30,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
203.742342,17,5,1,0.214,0.051,5202,0,51,0,0.000,0.000,0,0,0,0,6.61,4.12,0.26,1.22,105.90,-14.60,2,oui,version
203.297531,34,0,1,0.294,0.053,4028,0,0,53,0.000,0.000,0,0,0,0,14.62,9.98,0.22,2.95,24.37,-17.20,1,oui,version
